CMDLINE /home/ale/.virtualenvs/pin2/bin/python dqn_cartpole.py
MEM 739.667969 1672826026.0236
MEM 739.667969 1672826026.1239
MEM 739.894531 1672826026.2243
MEM 739.878906 1672826026.3247
MEM 739.863281 1672826026.4250
MEM 739.828125 1672826026.5254
MEM 739.816406 1672826026.6258
MEM 739.800781 1672826026.7263
MEM 739.785156 1672826026.8267
MEM 739.753906 1672826026.9271
MEM 739.738281 1672826027.0274
MEM 739.722656 1672826027.1278
MEM 739.707031 1672826027.2282
MEM 739.675781 1672826027.3287
MEM 739.660156 1672826027.4292
MEM 739.644531 1672826027.5296
MEM 739.628906 1672826027.6300
MEM 739.597656 1672826027.7304
MEM 739.582031 1672826027.8308
MEM 739.562500 1672826027.9312
MEM 739.550781 1672826028.0317
MEM 739.777344 1672826028.1320
MEM 739.761719 1672826028.2324
MEM 739.730469 1672826028.3328
MEM 739.714844 1672826028.4332
MEM 739.683594 1672826028.5336
MEM 739.660156 1672826028.6341
MEM 739.636719 1672826028.7344
MEM 739.621094 1672826028.8348
MEM 739.910156 1672826028.9353
MEM 740.082031 1672826029.0356
MEM 740.066406 1672826029.1360
MEM 740.199219 1672826029.2365
MEM 740.335938 1672826029.3369
MEM 740.320312 1672826029.4373
MEM 740.425781 1672826029.5378
MEM 740.816406 1672826029.6381
MEM 740.976562 1672826029.7385
MEM 741.164062 1672826029.8391
MEM 741.613281 1672826029.9396
MEM 741.597656 1672826030.0400
MEM 741.582031 1672826030.1405
MEM 741.628906 1672826030.2409
MEM 742.019531 1672826030.3413
MEM 742.132812 1672826030.4422
MEM 742.343750 1672826030.5427
MEM 742.800781 1672826030.6431
MEM 742.718750 1672826030.7434
MEM 742.687500 1672826030.8438
MEM 742.671875 1672826030.9442
MEM 742.968750 1672826031.0446
MEM 743.371094 1672826031.1450
MEM 744.289062 1672826031.2454
MEM 744.699219 1672826031.3458
MEM 744.652344 1672826031.4463
MEM 744.621094 1672826031.5467
MEM 744.605469 1672826031.6471
MEM 745.113281 1672826031.7477
MEM 745.589844 1672826031.8483
MEM 746.234375 1672826031.9487
MEM 747.144531 1672826032.0491
MEM 747.121094 1672826032.1496
MEM 747.105469 1672826032.2500
MEM 747.074219 1672826032.3504
MEM 747.898438 1672826032.4508
MEM 748.250000 1672826032.5512
MEM 749.191406 1672826032.6516
MEM 749.527344 1672826032.7520
MEM 749.496094 1672826032.8524
MEM 749.480469 1672826032.9528
MEM 750.062500 1672826033.0532
MEM 750.863281 1672826033.1536
MEM 751.617188 1672826033.2541
MEM 751.722656 1672826033.3545
MEM 751.710938 1672826033.4549
MEM 751.792969 1672826033.5553
MEM 752.281250 1672826033.6556
MEM 753.300781 1672826033.7560
MEM 754.074219 1672826033.8563
MEM 754.218750 1672826033.9567
MEM 754.207031 1672826034.0571
MEM 754.257812 1672826034.1574
MEM 755.121094 1672826034.2579
MEM 755.542969 1672826034.3582
MEM 756.441406 1672826034.4586
MEM 756.429688 1672826034.5591
MEM 756.398438 1672826034.6596
MEM 756.984375 1672826034.7600
MEM 757.351562 1672826034.8603
MEM 758.367188 1672826034.9608
MEM 758.683594 1672826035.0613
MEM 758.667969 1672826035.1617
MEM 758.652344 1672826035.2621
MEM 758.894531 1672826035.3626
MEM 759.410156 1672826035.4630
MEM 760.359375 1672826035.5634
MEM 760.757812 1672826035.6638
MEM 761.191406 1672826035.7642
MEM 761.417969 1672826035.8645
MEM 761.656250 1672826035.9649
MEM 761.949219 1672826036.0654
MEM 762.855469 1672826036.1658
MEM 763.707031 1672826036.2662
MEM 763.695312 1672826036.3666
MEM 763.664062 1672826036.4670
MEM 763.804688 1672826036.5674
MEM 764.632812 1672826036.6679
MEM 765.136719 1672826036.7683
MEM 766.050781 1672826036.8687
MEM 765.957031 1672826036.9690
MEM 766.199219 1672826037.0695
MEM 766.335938 1672826037.1698
MEM 766.976562 1672826037.2702
MEM 767.675781 1672826037.3707
MEM 768.066406 1672826037.4711
MEM 768.585938 1672826037.5715
MEM 768.554688 1672826037.6719
MEM 768.539062 1672826037.7723
MEM 768.972656 1672826037.8726
MEM 769.742188 1672826037.9731
MEM 770.292969 1672826038.0735
MEM 770.261719 1672826038.1738
MEM 770.242188 1672826038.2742
MEM 771.003906 1672826038.3747
MEM 771.437500 1672826038.4750
MEM 772.316406 1672826038.5754
MEM 773.082031 1672826038.6758
MEM 773.066406 1672826038.7763
MEM 773.050781 1672826038.8768
MEM 773.402344 1672826038.9773
MEM 774.312500 1672826039.0778
MEM 774.726562 1672826039.1783
MEM 775.574219 1672826039.2792
MEM 775.558594 1672826039.3796
MEM 775.527344 1672826039.4800
MEM 775.683594 1672826039.5803
MEM 776.597656 1672826039.6807
MEM 777.007812 1672826039.7811
MEM 777.394531 1672826039.8815
MEM 777.816406 1672826039.9819
MEM 777.789062 1672826040.0823
MEM 777.773438 1672826040.1827
MEM 778.320312 1672826040.2831
MEM 779.003906 1672826040.3834
MEM 779.917969 1672826040.4839
MEM 780.339844 1672826040.5843
MEM 780.328125 1672826040.6847
MEM 780.453125 1672826040.7851
MEM 781.347656 1672826040.8858
MEM 781.789062 1672826040.9862
MEM 782.597656 1672826041.0865
MEM 782.582031 1672826041.1869
MEM 782.546875 1672826041.2874
MEM 782.984375 1672826041.3878
MEM 783.542969 1672826041.4882
MEM 784.437500 1672826041.5885
MEM 784.875000 1672826041.6889
MEM 784.843750 1672826041.7893
MEM 784.828125 1672826041.8897
MEM 785.632812 1672826041.9901
MEM 786.574219 1672826042.0905
MEM 787.464844 1672826042.1910
MEM 787.628906 1672826042.2913
MEM 787.613281 1672826042.3916
MEM 787.769531 1672826042.4920
MEM 788.445312 1672826042.5923
MEM 789.097656 1672826042.6927
MEM 789.917969 1672826042.7930
MEM 789.906250 1672826042.8934
MEM 789.875000 1672826042.9939
MEM 790.277344 1672826043.0943
MEM 790.902344 1672826043.1947
MEM 791.839844 1672826043.2952
MEM 792.257812 1672826043.3958
MEM 792.242188 1672826043.4963
MEM 792.210938 1672826043.5967
MEM 792.746094 1672826043.6971
MEM 793.406250 1672826043.7975
MEM 794.246094 1672826043.8978
MEM 794.765625 1672826043.9982
MEM 794.734375 1672826044.0986
MEM 794.714844 1672826044.1990
MEM 795.167969 1672826044.2995
MEM 796.062500 1672826044.3999
MEM 797.000000 1672826044.5003
MEM 796.980469 1672826044.6009
MEM 796.972656 1672826044.7013
MEM 797.000000 1672826044.8017
MEM 797.890625 1672826044.9021
MEM 798.820312 1672826045.0025
MEM 799.242188 1672826045.1030
MEM 799.488281 1672826045.2034
MEM 799.710938 1672826045.3038
MEM 800.152344 1672826045.4042
MEM 801.054688 1672826045.5046
MEM 802.011719 1672826045.6050
MEM 801.976562 1672826045.7055
MEM 801.964844 1672826045.8059
MEM 801.949219 1672826045.9063
MEM 802.410156 1672826046.0067
MEM 803.414062 1672826046.1072
MEM 803.808594 1672826046.2076
MEM 804.203125 1672826046.3080
MEM 804.187500 1672826046.4084
MEM 804.152344 1672826046.5088
MEM 804.722656 1672826046.6092
MEM 805.105469 1672826046.7096
MEM 806.062500 1672826046.8100
MEM 806.691406 1672826046.9104
MEM 806.675781 1672826047.0108
MEM 806.660156 1672826047.1112
MEM 806.644531 1672826047.2116
MEM 807.226562 1672826047.3120
MEM 807.613281 1672826047.4124
MEM 808.546875 1672826047.5129
MEM 808.933594 1672826047.6132
MEM 808.917969 1672826047.7136
MEM 808.882812 1672826047.8140
MEM 809.476562 1672826047.9145
MEM 809.867188 1672826048.0150
MEM 810.796875 1672826048.1155
MEM 811.179688 1672826048.2159
MEM 811.164062 1672826048.3163
MEM 811.128906 1672826048.4166
MEM 811.230469 1672826048.5170
MEM 811.945312 1672826048.6174
MEM 812.757812 1672826048.7178
MEM 813.554688 1672826048.8183
MEM 813.933594 1672826048.9190
MEM 813.917969 1672826049.0195
MEM 813.957031 1672826049.1199
MEM 814.945312 1672826049.2203
MEM 815.269531 1672826049.3208
MEM 816.171875 1672826049.4212
MEM 816.156250 1672826049.5217
MEM 816.140625 1672826049.6221
MEM 816.195312 1672826049.7225
MEM 816.945312 1672826049.8229
MEM 817.519531 1672826049.9233
MEM 818.273438 1672826050.0237
MEM 818.449219 1672826050.1241
MEM 818.417969 1672826050.2245
MEM 818.402344 1672826050.3249
MEM 819.195312 1672826050.4254
MEM 819.562500 1672826050.5258
MEM 819.996094 1672826050.6263
MEM 820.785156 1672826050.7266
MEM 820.894531 1672826050.8269
MEM 820.878906 1672826050.9273
MEM 820.949219 1672826051.0277
MEM 821.433594 1672826051.1281
MEM 822.312500 1672826051.2285
MEM 822.753906 1672826051.3289
MEM 823.156250 1672826051.4293
MEM 823.140625 1672826051.5297
MEM 823.109375 1672826051.6301
MEM 823.167969 1672826051.7305
MEM 823.664062 1672826051.8309
MEM 824.500000 1672826051.9313
MEM 825.007812 1672826052.0317
MEM 825.398438 1672826052.1321
MEM 825.890625 1672826052.2325
MEM 825.867188 1672826052.3329
MEM 826.007812 1672826052.4333
MEM 826.917969 1672826052.5336
MEM 827.328125 1672826052.6340
MEM 828.218750 1672826052.7345
MEM 828.132812 1672826052.8349
MEM 828.117188 1672826052.9354
MEM 828.101562 1672826053.0358
MEM 828.644531 1672826053.1362
MEM 829.597656 1672826053.2366
MEM 829.992188 1672826053.3369
MEM 830.417969 1672826053.4373
MEM 830.386719 1672826053.5377
MEM 830.621094 1672826053.6381
MEM 830.929688 1672826053.7385
MEM 831.859375 1672826053.8390
MEM 832.769531 1672826053.9395
MEM 832.929688 1672826054.0399
MEM 832.921875 1672826054.1402
MEM 832.886719 1672826054.2406
MEM 833.535156 1672826054.3411
MEM 833.871094 1672826054.4415
MEM 834.640625 1672826054.5419
MEM 835.183594 1672826054.6423
MEM 835.167969 1672826054.7427
MEM 835.148438 1672826054.8431
MEM 835.339844 1672826054.9436
MEM 835.957031 1672826055.0440
MEM 836.644531 1672826055.1445
MEM 837.453125 1672826055.2450
MEM 837.433594 1672826055.3455
MEM 837.406250 1672826055.4460
MEM 837.597656 1672826055.5464
MEM 838.652344 1672826055.6468
MEM 839.671875 1672826055.7471
MEM 840.238281 1672826055.8476
MEM 840.222656 1672826055.9479
MEM 840.191406 1672826056.0484
MEM 840.585938 1672826056.1488
MEM 841.253906 1672826056.2493
MEM 842.082031 1672826056.3497
MEM 842.589844 1672826056.4501
MEM 842.558594 1672826056.5506
MEM 842.796875 1672826056.6511
MEM 843.097656 1672826056.7515
MEM 844.027344 1672826056.8518
MEM 844.449219 1672826056.9522
MEM 844.949219 1672826057.0527
MEM 844.917969 1672826057.1531
MEM 844.902344 1672826057.2535
MEM 845.597656 1672826057.3540
MEM 846.375000 1672826057.4544
MEM 846.941406 1672826057.5549
MEM 847.457031 1672826057.6554
MEM 847.425781 1672826057.7557
MEM 847.625000 1672826057.8561
MEM 848.023438 1672826057.9565
MEM 848.863281 1672826058.0570
MEM 849.746094 1672826058.1574
MEM 849.730469 1672826058.2578
MEM 849.703125 1672826058.3583
MEM 850.230469 1672826058.4586
MEM 850.660156 1672826058.5590
MEM 851.847656 1672826058.6593
MEM 852.257812 1672826058.7598
MEM 852.242188 1672826058.8602
MEM 852.468750 1672826058.9606
MEM 853.050781 1672826059.0609
MEM 853.453125 1672826059.1615
MEM 854.355469 1672826059.2618
MEM 854.742188 1672826059.3623
MEM 854.722656 1672826059.4628
MEM 854.796875 1672826059.5633
MEM 855.269531 1672826059.6636
MEM 855.914062 1672826059.7639
MEM 856.605469 1672826059.8643
MEM 856.984375 1672826059.9647
MEM 856.960938 1672826060.0650
MEM 856.945312 1672826060.1654
MEM 857.527344 1672826060.2658
MEM 858.171875 1672826060.3663
MEM 858.898438 1672826060.4667
MEM 859.234375 1672826060.5671
MEM 859.468750 1672826060.6677
MEM 859.453125 1672826060.7681
MEM 859.972656 1672826060.8686
MEM 860.917969 1672826060.9690
MEM 861.710938 1672826061.0694
MEM 861.730469 1672826061.1698
MEM 861.714844 1672826061.2702
MEM 861.855469 1672826061.3705
MEM 862.675781 1672826061.4709
MEM 863.183594 1672826061.5714
MEM 864.078125 1672826061.6718
MEM 864.128906 1672826061.7722
MEM 864.113281 1672826061.8726
MEM 864.503906 1672826061.9729
MEM 865.324219 1672826062.0733
MEM 865.808594 1672826062.1737
MEM 867.003906 1672826062.2740
MEM 866.933594 1672826062.3746
MEM 866.898438 1672826062.4751
MEM 866.886719 1672826062.5755
MEM 867.433594 1672826062.6760
MEM 867.855469 1672826062.7763
MEM 868.773438 1672826062.8767
MEM 869.187500 1672826062.9772
MEM 869.156250 1672826063.0776
MEM 869.140625 1672826063.1780
MEM 869.312500 1672826063.2784
MEM 870.132812 1672826063.3787
MEM 870.648438 1672826063.4792
MEM 871.296875 1672826063.5796
MEM 871.449219 1672826063.6800
MEM 871.417969 1672826063.7804
MEM 871.656250 1672826063.8808
MEM 871.960938 1672826063.9812
MEM 873.171875 1672826064.0816
MEM 873.617188 1672826064.1819
MEM 874.109375 1672826064.2823
MEM 874.078125 1672826064.3826
MEM 874.101562 1672826064.4830
MEM 874.750000 1672826064.5834
MEM 875.371094 1672826064.6838
MEM 876.382812 1672826064.7841
MEM 876.421875 1672826064.8845
MEM 876.390625 1672826064.9850
MEM 876.695312 1672826065.0853
MEM 877.574219 1672826065.1857
MEM 878.027344 1672826065.2861
MEM 878.953125 1672826065.3865
MEM 879.000000 1672826065.4869
MEM 878.988281 1672826065.5873
MEM 879.312500 1672826065.6876
MEM 879.781250 1672826065.7880
MEM 880.617188 1672826065.8884
MEM 881.128906 1672826065.9888
MEM 881.617188 1672826066.0891
MEM 881.617188 1672826066.1895
MEM 881.617188 1672826066.2899
MEM 881.601562 1672826066.3904
MEM 881.566406 1672826066.4908
MEM 881.550781 1672826066.5912
MEM 881.539062 1672826066.6916
MEM 881.523438 1672826066.7920
MEM 881.488281 1672826066.8923
MEM 881.476562 1672826066.9927
MEM 881.460938 1672826067.0930
MEM 881.445312 1672826067.1934
MEM 881.425781 1672826067.2938
MEM 881.398438 1672826067.3942
MEM 881.378906 1672826067.4946
MEM 881.367188 1672826067.5950
MEM 881.347656 1672826067.6954
MEM 881.332031 1672826067.7957
MEM 881.320312 1672826067.8961
MEM 881.562500 1672826067.9965
MEM 881.546875 1672826068.0969
MEM 881.515625 1672826068.1972
MEM 881.500000 1672826068.2975
MEM 881.484375 1672826068.3979
MEM 881.468750 1672826068.4982
MEM 881.437500 1672826068.5986
MEM 881.421875 1672826068.6990
MEM 881.406250 1672826068.7994
MEM 881.375000 1672826068.8998
MEM 881.343750 1672826069.0002
MEM 881.328125 1672826069.1005
MEM 881.312500 1672826069.2009
MEM 881.539062 1672826069.3013
MEM 881.820312 1672826069.4017
MEM 881.738281 1672826069.5021
MEM 881.753906 1672826069.6025
MEM 881.781250 1672826069.7031
MEM 882.007812 1672826069.8035
MEM 882.015625 1672826069.9039
MEM 882.128906 1672826070.0043
MEM 882.183594 1672826070.1047
MEM 882.234375 1672826070.2051
MEM 882.289062 1672826070.3055
MEM 882.269531 1672826070.4059
MEM 882.292969 1672826070.5062
MEM 882.339844 1672826070.6067
MEM 882.457031 1672826070.7072
MEM 882.835938 1672826070.8076
MEM 883.355469 1672826070.9080
MEM 883.343750 1672826071.0083
MEM 883.312500 1672826071.1088
MEM 883.765625 1672826071.2092
MEM 884.289062 1672826071.3095
MEM 885.035156 1672826071.4099
MEM 885.824219 1672826071.5103
MEM 885.804688 1672826071.6106
MEM 885.777344 1672826071.7110
MEM 886.199219 1672826071.8113
MEM 886.750000 1672826071.9118
MEM 887.453125 1672826072.0122
MEM 887.996094 1672826072.1126
MEM 887.984375 1672826072.2131
MEM 887.968750 1672826072.3135
MEM 888.203125 1672826072.4142
MEM 888.546875 1672826072.5146
MEM 889.457031 1672826072.6152
MEM 890.078125 1672826072.7157
MEM 890.484375 1672826072.8162
MEM 890.468750 1672826072.9167
MEM 890.437500 1672826073.0170
MEM 890.656250 1672826073.1174
MEM 891.269531 1672826073.2178
MEM 892.183594 1672826073.3182
MEM 892.562500 1672826073.4186
MEM 892.984375 1672826073.5190
MEM 892.953125 1672826073.6194
MEM 893.121094 1672826073.7198
MEM 893.816406 1672826073.8202
MEM 894.371094 1672826073.9206
MEM 895.277344 1672826074.0211
MEM 895.265625 1672826074.1214
MEM 895.230469 1672826074.2219
MEM 895.824219 1672826074.3224
MEM 896.175781 1672826074.4227
MEM 897.109375 1672826074.5231
MEM 897.511719 1672826074.6235
MEM 897.496094 1672826074.7240
MEM 897.464844 1672826074.8244
MEM 897.531250 1672826074.9250
MEM 898.273438 1672826075.0255
MEM 899.109375 1672826075.1260
MEM 899.617188 1672826075.2264
MEM 899.988281 1672826075.3268
MEM 899.972656 1672826075.4271
MEM 900.050781 1672826075.5274
MEM 900.910156 1672826075.6278
MEM 901.605469 1672826075.7282
MEM 902.250000 1672826075.8286
MEM 902.230469 1672826075.9291
MEM 902.457031 1672826076.0295
MEM 902.511719 1672826076.1298
MEM 903.406250 1672826076.2301
MEM 904.097656 1672826076.3314
MEM 904.726562 1672826076.4319
MEM 904.718750 1672826076.5324
MEM 904.945312 1672826076.6327
MEM 905.531250 1672826076.7331
MEM 905.902344 1672826076.8335
MEM 906.812500 1672826076.9339
MEM 907.246094 1672826077.0344
MEM 907.210938 1672826077.1347
MEM 907.199219 1672826077.2351
MEM 907.730469 1672826077.3355
MEM 908.406250 1672826077.4359
MEM 909.089844 1672826077.5363
MEM 909.484375 1672826077.6368
MEM 909.472656 1672826077.7373
MEM 909.437500 1672826077.8377
MEM 909.980469 1672826077.9381
MEM 910.816406 1672826078.0385
MEM 911.714844 1672826078.1388
MEM 911.957031 1672826078.2391
MEM 911.925781 1672826078.3396
MEM 911.976562 1672826078.4400
MEM 912.898438 1672826078.5404
MEM 913.824219 1672826078.6407
MEM 914.218750 1672826078.7411
MEM 914.187500 1672826078.8415
MEM 914.242188 1672826078.9418
MEM 915.246094 1672826079.0423
MEM 916.316406 1672826079.1428
MEM 916.726562 1672826079.2433
MEM 916.695312 1672826079.3437
MEM 916.761719 1672826079.4441
MEM 917.234375 1672826079.5444
MEM 918.320312 1672826079.6448
MEM 919.199219 1672826079.7452
MEM 919.187500 1672826079.8455
MEM 919.171875 1672826079.9459
MEM 919.316406 1672826080.0464
MEM 920.132812 1672826080.1469
MEM 921.019531 1672826080.2473
MEM 921.457031 1672826080.3476
MEM 921.425781 1672826080.4480
MEM 921.410156 1672826080.5484
MEM 921.953125 1672826080.6488
MEM 922.648438 1672826080.7493
MEM 923.289062 1672826080.8498
MEM 923.773438 1672826080.9502
MEM 923.742188 1672826081.0506
MEM 923.726562 1672826081.1510
MEM 924.207031 1672826081.2514
MEM 924.972656 1672826081.3518
MEM 925.792969 1672826081.4522
MEM 926.289062 1672826081.5526
MEM 926.257812 1672826081.6529
MEM 926.242188 1672826081.7533
MEM 926.691406 1672826081.8536
MEM 927.687500 1672826081.9540
MEM 928.644531 1672826082.0543
MEM 928.851562 1672826082.1548
MEM 928.828125 1672826082.2552
MEM 928.855469 1672826082.3556
MEM 929.808594 1672826082.4560
MEM 930.175781 1672826082.5563
MEM 931.132812 1672826082.6567
MEM 931.109375 1672826082.7571
MEM 931.097656 1672826082.8575
MEM 931.390625 1672826082.9580
MEM 932.035156 1672826083.0583
MEM 932.695312 1672826083.1587
MEM 933.125000 1672826083.2591
MEM 933.656250 1672826083.3596
MEM 933.625000 1672826083.4600
MEM 933.609375 1672826083.5604
MEM 934.046875 1672826083.6607
MEM 934.804688 1672826083.7612
MEM 935.367188 1672826083.8616
MEM 935.882812 1672826083.9620
MEM 935.847656 1672826084.0624
MEM 935.835938 1672826084.1629
MEM 936.277344 1672826084.2632
MEM 936.777344 1672826084.3636
MEM 937.703125 1672826084.4640
MEM 938.093750 1672826084.5644
MEM 938.078125 1672826084.6648
MEM 938.320312 1672826084.7653
MEM 938.390625 1672826084.8656
MEM 939.292969 1672826084.9661
MEM 939.667969 1672826085.0664
MEM 940.652344 1672826085.1669
MEM 940.574219 1672826085.2674
MEM 940.558594 1672826085.3678
MEM 940.871094 1672826085.4683
MEM 941.796875 1672826085.5687
MEM 942.667969 1672826085.6692
MEM 943.117188 1672826085.7695
MEM 943.085938 1672826085.8699
MEM 943.070312 1672826085.9703
MEM 943.371094 1672826086.0707
MEM 944.031250 1672826086.1711
MEM 945.093750 1672826086.2714
MEM 945.617188 1672826086.3718
MEM 945.585938 1672826086.4721
MEM 945.570312 1672826086.5726
MEM 946.003906 1672826086.6729
MEM 946.500000 1672826086.7732
MEM 947.351562 1672826086.8737
MEM 947.828125 1672826086.9740
MEM 947.796875 1672826087.0744
MEM 947.875000 1672826087.1748
MEM 948.257812 1672826087.2752
MEM 949.023438 1672826087.3756
MEM 949.570312 1672826087.4760
MEM 950.097656 1672826087.5763
MEM 950.082031 1672826087.6767
MEM 950.066406 1672826087.7771
MEM 950.082031 1672826087.8774
MEM 951.011719 1672826087.9778
MEM 951.648438 1672826088.0782
MEM 952.593750 1672826088.1786
MEM 952.593750 1672826088.2790
MEM 952.578125 1672826088.3794
MEM 952.562500 1672826088.4799
MEM 953.074219 1672826088.5803
MEM 953.902344 1672826088.6806
MEM 955.074219 1672826088.7810
MEM 955.062500 1672826088.8814
MEM 955.031250 1672826088.9819
MEM 955.585938 1672826089.0822
MEM 955.957031 1672826089.1826
MEM 956.929688 1672826089.2830
MEM 957.320312 1672826089.3835
